site_id,datetime_timestamp,fullaqscode,pm25_nowcast_value,pm25_raw_concentration,site_id,latitude,longitude,fullaqscode,site_name
7,"2025-08-31 07:00:00",340210005,8.4,8.6,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-08-31 08:00:00",340210005,7.7,7.1,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-08-31 09:00:00",340210005,7.0,6.5,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-08-31 10:00:00",340210005,6.9,6.8,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-08-31 11:00:00",340210005,6.9,6.2,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-08-31 12:00:00",340210005,4.4,2.3,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-08-31 14:00:00",340210005,2.3,1.3,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-08-31 15:00:00",340210005,2.1,2.0,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-08-31 16:00:00",340210005,1.4,0.9,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-08-31 17:00:00",340210005,0.9,0.5,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-08-31 18:00:00",340210005,1.3,1.7,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-08-31 19:00:00",340210005,1.5,1.8,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-08-31 20:00:00",340210005,1.1,0.8,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-08-31 22:00:00",340210005,3.3,4.5,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-08-31 23:00:00",340210005,4.8,6.0,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-01 00:00:00",340210005,10.1,14.7,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-01 01:00:00",340210005,13.1,15.9,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-01 02:00:00",340210005,12.6,12.2,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-01 03:00:00",340210005,11.4,10.2,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-01 04:00:00",340210005,10.4,9.5,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-01 06:00:00",340210005,12.2,13.1,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-01 07:00:00",340210005,11.8,11.5,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-01 08:00:00",340210005,12.0,12.3,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-01 09:00:00",340210005,12.1,12.2,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-01 10:00:00",340210005,11.2,10.4,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-01 11:00:00",340210005,10.8,10.1,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-01 12:00:00",340210005,8.0,5.5,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-01 14:00:00",340210005,3.9,1.9,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-01 15:00:00",340210005,3.1,2.5,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-01 16:00:00",340210005,2.3,1.6,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-01 17:00:00",340210005,1.2,0.3,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-01 18:00:00",340210005,1.2,1.2,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-01 19:00:00",340210005,1.3,1.5,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-01 20:00:00",340210005,2.5,3.7,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-01 22:00:00",340210005,4.7,5.9,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-01 23:00:00",340210005,6.5,7.8,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-02 00:00:00",340210005,8.1,9.5,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-02 01:00:00",340210005,8.7,9.3,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-02 02:00:00",340210005,7.5,6.5,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-02 03:00:00",340210005,6.0,4.5,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-02 04:00:00",340210005,6.0,6.1,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-02 06:00:00",340210005,6.2,6.3,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-02 07:00:00",340210005,6.5,6.8,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-02 08:00:00",340210005,6.8,7.1,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-02 09:00:00",340210005,7.3,7.8,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-02 10:00:00",340210005,8.5,9.7,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-02 11:00:00",340210005,8.4,8.3,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-02 12:00:00",340210005,5.3,2.4,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-02 14:00:00",340210005,1.1,-1.0,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-02 15:00:00",340210005,0.9,0.8,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-02 16:00:00",340210005,1.1,1.3,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-02 17:00:00",340210005,0.9,0.7,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-02 18:00:00",340210005,1.3,1.8,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-02 19:00:00",340210005,1.6,1.9,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-02 20:00:00",340210005,2.1,2.6,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-02 22:00:00",340210005,3.1,3.7,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-02 23:00:00",340210005,5.3,6.9,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-03 00:00:00",340210005,7.1,8.8,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-03 01:00:00",340210005,7.5,7.9,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-03 02:00:00",340210005,8.8,10.1,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-03 03:00:00",340210005,10.1,11.5,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-03 04:00:00",340210005,9.5,9.0,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-03 06:00:00",340210005,11.2,12.0,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-03 07:00:00",340210005,10.9,10.7,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-03 08:00:00",340210005,9.8,9.0,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-03 09:00:00",340210005,8.1,6.5,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-03 10:00:00",340210005,6.9,5.8,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-03 11:00:00",340210005,6.6,6.4,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-03 12:00:00",340210005,4.6,2.7,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-03 14:00:00",340210005,1.4,-0.2,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-03 15:00:00",340210005,2.2,2.9,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-03 16:00:00",340210005,3.6,4.8,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-03 17:00:00",340210005,3.8,4.0,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-03 18:00:00",340210005,4.0,4.3,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-03 19:00:00",340210005,4.4,4.9,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-03 20:00:00",340210005,5.2,6.1,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-03 22:00:00",340210005,7.2,8.2,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-03 23:00:00",340210005,9.1,10.5,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-04 00:00:00",340210005,9.1,9.2,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-04 01:00:00",340210005,8.5,8.0,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-04 02:00:00",340210005,7.3,6.2,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-04 03:00:00",340210005,5.7,4.2,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-04 04:00:00",340210005,4.5,3.3,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-04 06:00:00",340210005,5.9,6.6,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-04 07:00:00",340210005,7.1,8.0,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-04 08:00:00",340210005,8.5,9.8,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-04 09:00:00",340210005,10.0,11.4,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-04 10:00:00",340210005,9.9,9.9,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-04 11:00:00",340210005,8.6,7.4,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-04 12:00:00",340210005,4.3,0.1,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-04 14:00:00",340210005,1.2,-0.3,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-04 15:00:00",340210005,3.5,5.3,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-04 16:00:00",340210005,5.9,8.0,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-04 17:00:00",340210005,7.1,8.2,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-04 18:00:00",340210005,6.0,5.1,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-04 19:00:00",340210005,6.4,6.8,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-04 20:00:00",340210005,10.3,14.2,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-04 22:00:00",340210005,13.3,14.8,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-04 23:00:00",340210005,11.4,10.0,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-05 00:00:00",340210005,5.3,0.0,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-05 01:00:00",340210005,2.7,0.4,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-05 02:00:00",340210005,2.1,1.6,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-05 03:00:00",340210005,1.1,0.2,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-05 04:00:00",340210005,1.5,2.0,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-05 06:00:00",340210005,2.6,3.2,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-05 07:00:00",340210005,3.6,4.4,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-05 08:00:00",340210005,4.6,5.6,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-05 09:00:00",340210005,6.2,7.8,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-05 10:00:00",340210005,7.8,9.3,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-05 11:00:00",340210005,7.6,7.5,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-05 12:00:00",340210005,5.6,3.6,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-05 14:00:00",340210005,0.6,-1.9,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-05 15:00:00",340210005,2.5,4.0,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-05 16:00:00",340210005,8.3,13.4,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-05 17:00:00",340210005,14.3,19.9,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-05 18:00:00",340210005,15.5,16.7,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-05 19:00:00",340210005,13.4,11.5,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-05 20:00:00",340210005,11.2,9.0,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-05 22:00:00",340210005,13.0,13.9,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-05 23:00:00",340210005,12.9,12.9,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-06 00:00:00",340210005,9.7,6.9,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-06 01:00:00",340210005,7.1,4.8,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-06 02:00:00",340210005,6.7,6.3,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-06 03:00:00",340210005,7.2,7.7,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-06 04:00:00",340210005,8.2,9.3,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-06 06:00:00",340210005,9.0,9.4,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-06 07:00:00",340210005,9.9,10.6,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-06 08:00:00",340210005,10.6,11.3,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-06 09:00:00",340210005,11.3,12.0,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-06 10:00:00",340210005,11.7,12.1,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-06 11:00:00",340210005,11.1,10.6,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-06 12:00:00",340210005,9.2,7.4,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-06 14:00:00",340210005,9.4,9.3,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-06 15:00:00",340210005,10.0,10.8,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-06 16:00:00",340210005,10.3,10.8,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-06 17:00:00",340210005,12.1,13.9,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-06 18:00:00",340210005,14.9,17.6,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-06 19:00:00",340210005,17.0,19.0,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-06 20:00:00",340210005,14.2,11.5,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-06 22:00:00",340210005,12.3,11.4,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-06 23:00:00",340210005,14.0,15.4,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-07 00:00:00",340210005,17.1,19.9,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-07 01:00:00",340210005,17.3,17.5,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-07 02:00:00",340210005,16.2,15.2,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-07 03:00:00",340210005,16.1,16.0,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-07 04:00:00",340210005,16.4,16.9,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-07 06:00:00",340210005,15.1,14.2,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-07 07:00:00",340210005,14.1,13.2,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-07 08:00:00",340210005,12.7,11.2,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-07 09:00:00",340210005,11.1,9.9,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-07 10:00:00",340210005,10.8,10.6,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-07 11:00:00",340210005,10.9,11.1,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-07 12:00:00",340210005,10.9,10.8,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-07 14:00:00",340210005,10.3,9.8,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-07 15:00:00",340210005,8.2,6.9,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-07 16:00:00",340210005,7.1,6.2,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-07 17:00:00",340210005,8.6,10.1,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-07 18:00:00",340210005,11.0,13.3,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-07 19:00:00",340210005,12.8,14.6,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-07 20:00:00",340210005,12.4,12.0,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-07 22:00:00",340210005,9.4,8.0,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-07 23:00:00",340210005,9.6,9.8,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-08 00:00:00",340210005,9.8,10.1,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-08 01:00:00",340210005,10.8,11.7,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-08 02:00:00",340210005,12.1,13.5,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-08 03:00:00",340210005,12.6,13.2,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-08 04:00:00",340210005,11.8,11.0,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-08 06:00:00",340210005,10.1,9.1,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-08 07:00:00",340210005,9.8,9.2,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-08 08:00:00",340210005,8.4,7.3,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-08 09:00:00",340210005,7.7,7.1,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-08 10:00:00",340210005,6.7,5.9,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-08 11:00:00",340210005,5.7,4.8,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-08 12:00:00",340210005,4.4,3.1,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-08 14:00:00",340210005,0.6,-1.2,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-08 15:00:00",340210005,0.0,-1.2,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-08 16:00:00",340210005,0.0,-0.9,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-08 17:00:00",340210005,0.0,-0.9,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-08 18:00:00",340210005,0.0,-0.4,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-08 19:00:00",340210005,0.0,-0.7,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-08 20:00:00",340210005,0.0,-0.2,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-08 22:00:00",340210005,0.0,-0.6,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-08 23:00:00",340210005,1.5,3.2,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-09 00:00:00",340210005,4.2,6.6,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-09 01:00:00",340210005,6.4,8.4,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-09 02:00:00",340210005,7.5,8.7,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-09 03:00:00",340210005,8.2,9.0,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-09 04:00:00",340210005,9.1,10.0,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-09 06:00:00",340210005,11.2,12.3,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-09 07:00:00",340210005,10.9,10.7,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-09 08:00:00",340210005,9.7,8.8,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-09 09:00:00",340210005,8.9,8.1,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-09 10:00:00",340210005,7.9,7.1,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-09 11:00:00",340210005,7.3,6.5,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-09 12:00:00",340210005,5.3,3.4,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-09 14:00:00",340210005,5.4,5.5,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-09 15:00:00",340210005,5.0,4.7,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-09 16:00:00",340210005,4.1,3.4,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-09 17:00:00",340210005,2.8,1.6,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-09 18:00:00",340210005,2.1,1.4,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-10 00:00:00",340210005,2.3,3.5,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-10 01:00:00",340210005,4.1,5.5,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-10 02:00:00",340210005,5.2,6.2,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-10 03:00:00",340210005,4.3,3.6,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-10 04:00:00",340210005,3.5,2.8,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-10 06:00:00",340210005,4.7,5.3,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-10 07:00:00",340210005,5.8,6.7,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-10 08:00:00",340210005,6.2,6.6,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-10 09:00:00",340210005,6.5,6.8,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-10 10:00:00",340210005,5.4,4.4,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-10 11:00:00",340210005,4.6,3.9,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-10 12:00:00",340210005,4.6,4.7,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-10 14:00:00",340210005,5.6,6.1,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-10 15:00:00",340210005,4.5,3.7,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-10 16:00:00",340210005,2.8,1.4,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-10 17:00:00",340210005,2.4,2.0,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-10 18:00:00",340210005,2.7,3.0,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-10 19:00:00",340210005,2.9,3.2,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-10 20:00:00",340210005,3.5,4.2,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-10 22:00:00",340210005,5.5,6.5,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-10 23:00:00",340210005,5.5,5.5,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-11 00:00:00",340210005,4.4,3.5,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-11 01:00:00",340210005,4.0,3.6,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-11 02:00:00",340210005,4.5,5.1,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-11 03:00:00",340210005,6.0,7.6,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-11 04:00:00",340210005,6.9,7.7,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-11 06:00:00",340210005,9.5,10.8,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-11 07:00:00",340210005,10.1,10.7,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-11 08:00:00",340210005,10.1,10.2,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-11 09:00:00",340210005,10.0,10.0,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-11 10:00:00",340210005,9.5,9.1,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-11 11:00:00",340210005,8.3,7.1,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-11 12:00:00",340210005,5.8,3.4,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-11 14:00:00",340210005,4.3,3.6,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-11 15:00:00",340210005,3.1,2.2,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-11 16:00:00",340210005,2.8,2.7,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-11 17:00:00",340210005,2.3,1.8,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-11 18:00:00",340210005,1.3,0.5,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-11 19:00:00",340210005,1.0,0.7,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-11 20:00:00",340210005,1.5,2.0,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-11 22:00:00",340210005,5.3,7.3,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-11 23:00:00",340210005,8.0,10.0,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-12 00:00:00",340210005,9.3,10.5,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-12 01:00:00",340210005,9.9,10.5,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-12 02:00:00",340210005,9.8,9.7,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-12 03:00:00",340210005,8.2,6.8,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-12 04:00:00",340210005,7.1,6.1,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-12 06:00:00",340210005,8.2,8.8,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-12 07:00:00",340210005,10.6,12.5,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-12 08:00:00",340210005,11.8,12.8,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-12 09:00:00",340210005,11.3,11.0,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-12 10:00:00",340210005,10.8,10.4,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-12 11:00:00",340210005,10.0,9.3,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-12 12:00:00",340210005,7.0,4.1,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-12 14:00:00",340210005,5.3,4.5,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-12 15:00:00",340210005,5.0,4.8,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-12 16:00:00",340210005,5.0,5.0,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-12 17:00:00",340210005,4.9,4.9,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-12 18:00:00",340210005,5.0,5.1,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-12 19:00:00",340210005,5.2,5.5,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-12 20:00:00",340210005,6.4,7.7,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-12 22:00:00",340210005,6.8,7.0,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-12 23:00:00",340210005,9.2,11.0,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-13 00:00:00",340210005,11.0,12.7,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-13 01:00:00",340210005,12.2,13.4,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-13 02:00:00",340210005,11.9,11.7,7,40.283092,-74.742645,340210005,"Rider University"
7,"2025-09-13 03:00:00",340210005,10.5,9.1,7,40.283092,-74.742645,340210005,"Rider University"
